value,cat01,cat01_label,area,area_label,time,time_label
8047,10100,販売額（１０億円）,00042,北海道,29000000,2017年
7735,10100,販売額（１０億円）,00042,北海道,30000000,2018年
8034,10100,販売額（１０億円）,00042,北海道,31000000,2019年
7913,10100,販売額（１０億円）,00042,北海道,29010000,2017年度
7880,10100,販売額（１０億円）,00042,北海道,30010000,2018年度
2013,10100,販売額（１０億円）,00042,北海道,31000103,2019年 1 ～ 3 月
1910,10100,販売額（１０億円）,00042,北海道,31000406,2019年 4 ～ 6 月
2037,10100,販売額（１０億円）,00042,北海道,31000709,2019年 7 ～ 9 月
2073,10100,販売額（１０億円）,00042,北海道,31001012,2019年10 ～12 月
658,10100,販売額（１０億円）,00042,北海道,31000101,2019年1月
663,10100,販売額（１０億円）,00042,北海道,31000202,2019年2月
692,10100,販売額（１０億円）,00042,北海道,31000303,2019年3月
650,10100,販売額（１０億円）,00042,北海道,31000404,2019年4月
633,10100,販売額（１０億円）,00042,北海道,31000505,2019年5月
627,10100,販売額（１０億円）,00042,北海道,31000606,2019年6月
666,10100,販売額（１０億円）,00042,北海道,31000707,2019年7月
676,10100,販売額（１０億円）,00042,北海道,31000808,2019年8月
695,10100,販売額（１０億円）,00042,北海道,31000909,2019年9月
634,10100,販売額（１０億円）,00042,北海道,31001010,2019年10月
664,10100,販売額（１０億円）,00042,北海道,31001111,2019年11月
775,10100,販売額（１０億円）,00042,北海道,31001212,2019年12月
6791,10100,販売額（１０億円）,00043,東北,29000000,2017年
7054,10100,販売額（１０億円）,00043,東北,30000000,2018年
7186,10100,販売額（１０億円）,00043,東北,31000000,2019年
6784,10100,販売額（１０億円）,00043,東北,29010000,2017年度
7099,10100,販売額（１０億円）,00043,東北,30010000,2018年度
1748,10100,販売額（１０億円）,00043,東北,31000103,2019年 1 ～ 3 月
1737,10100,販売額（１０億円）,00043,東北,31000406,2019年 4 ～ 6 月
1843,10100,販売額（１０億円）,00043,東北,31000709,2019年 7 ～ 9 月
1859,10100,販売額（１０億円）,00043,東北,31001012,2019年10 ～12 月
574,10100,販売額（１０億円）,00043,東北,31000101,2019年1月
540,10100,販売額（１０億円）,00043,東北,31000202,2019年2月
634,10100,販売額（１０億円）,00043,東北,31000303,2019年3月
584,10100,販売額（１０億円）,00043,東北,31000404,2019年4月
585,10100,販売額（１０億円）,00043,東北,31000505,2019年5月
568,10100,販売額（１０億円）,00043,東北,31000606,2019年6月
590,10100,販売額（１０億円）,00043,東北,31000707,2019年7月
625,10100,販売額（１０億円）,00043,東北,31000808,2019年8月
628,10100,販売額（１０億円）,00043,東北,31000909,2019年9月
566,10100,販売額（１０億円）,00043,東北,31001010,2019年10月
594,10100,販売額（１０億円）,00043,東北,31001111,2019年11月
698,10100,販売額（１０億円）,00043,東北,31001212,2019年12月
55562,10100,販売額（１０億円）,00044,関東,29000000,2017年
57787,10100,販売額（１０億円）,00044,関東,30000000,2018年
57742,10100,販売額（１０億円）,00044,関東,31000000,2019年
56073,10100,販売額（１０億円）,00044,関東,29010000,2017年度
57979,10100,販売額（１０億円）,00044,関東,30010000,2018年度
14218,10100,販売額（１０億円）,00044,関東,31000103,2019年 1 ～ 3 月
14313,10100,販売額（１０億円）,00044,関東,31000406,2019年 4 ～ 6 月
14573,10100,販売額（１０億円）,00044,関東,31000709,2019年 7 ～ 9 月
14638,10100,販売額（１０億円）,00044,関東,31001012,2019年10 ～12 月
4704,10100,販売額（１０億円）,00044,関東,31000101,2019年1月
4387,10100,販売額（１０億円）,00044,関東,31000202,2019年2月
5127,10100,販売額（１０億円）,00044,関東,31000303,2019年3月
4809,10100,販売額（１０億円）,00044,関東,31000404,2019年4月
4796,10100,販売額（１０億円）,00044,関東,31000505,2019年5月
4708,10100,販売額（１０億円）,00044,関東,31000606,2019年6月
4834,10100,販売額（１０億円）,00044,関東,31000707,2019年7月
4708,10100,販売額（１０億円）,00044,関東,31000808,2019年8月
5031,10100,販売額（１０億円）,00044,関東,31000909,2019年9月
4406,10100,販売額（１０億円）,00044,関東,31001010,2019年10月
4761,10100,販売額（１０億円）,00044,関東,31001111,2019年11月
5471,10100,販売額（１０億円）,00044,関東,31001212,2019年12月
15702,10100,販売額（１０億円）,00058,中部,29000000,2017年
15611,10100,販売額（１０億円）,00058,中部,30000000,2018年
15894,10100,販売額（１０億円）,00058,中部,31000000,2019年
15668,10100,販売額（１０億円）,00058,中部,29010000,2017年度
15565,10100,販売額（１０億円）,00058,中部,30010000,2018年度
3845,10100,販売額（１０億円）,00058,中部,31000103,2019年 1 ～ 3 月
3884,10100,販売額（１０億円）,00058,中部,31000406,2019年 4 ～ 6 月
4052,10100,販売額（１０億円）,00058,中部,31000709,2019年 7 ～ 9 月
4113,10100,販売額（１０億円）,00058,中部,31001012,2019年10 ～12 月
1293,10100,販売額（１０億円）,00058,中部,31000101,2019年1月
1179,10100,販売額（１０億円）,00058,中部,31000202,2019年2月
1373,10100,販売額（１０億円）,00058,中部,31000303,2019年3月
1273,10100,販売額（１０億円）,00058,中部,31000404,2019年4月
1311,10100,販売額（１０億円）,00058,中部,31000505,2019年5月
1300,10100,販売額（１０億円）,00058,中部,31000606,2019年6月
1305,10100,販売額（１０億円）,00058,中部,31000707,2019年7月
1364,10100,販売額（１０億円）,00058,中部,31000808,2019年8月
1383,10100,販売額（１０億円）,00058,中部,31000909,2019年9月
1238,10100,販売額（１０億円）,00058,中部,31001010,2019年10月
1327,10100,販売額（１０億円）,00058,中部,31001111,2019年11月
1548,10100,販売額（１０億円）,00058,中部,31001212,2019年12月
25551,10100,販売額（１０億円）,00051,近畿,29000000,2017年
25822,10100,販売額（１０億円）,00051,近畿,30000000,2018年
25827,10100,販売額（１０億円）,00051,近畿,31000000,2019年
25710,10100,販売額（１０億円）,00051,近畿,29010000,2017年度
25819,10100,販売額（１０億円）,00051,近畿,30010000,2018年度
6344,10100,販売額（１０億円）,00051,近畿,31000103,2019年 1 ～ 3 月
6354,10100,販売額（１０億円）,00051,近畿,31000406,2019年 4 ～ 6 月
6516,10100,販売額（１０億円）,00051,近畿,31000709,2019年 7 ～ 9 月
6613,10100,販売額（１０億円）,00051,近畿,31001012,2019年10 ～12 月
2145,10100,販売額（１０億円）,00051,近畿,31000101,2019年1月
1940,10100,販売額（１０億円）,00051,近畿,31000202,2019年2月
2259,10100,販売額（１０億円）,00051,近畿,31000303,2019年3月
2145,10100,販売額（１０億円）,00051,近畿,31000404,2019年4月
2094,10100,販売額（１０億円）,00051,近畿,31000505,2019年5月
2115,10100,販売額（１０億円）,00051,近畿,31000606,2019年6月
2176,10100,販売額（１０億円）,00051,近畿,31000707,2019年7月
2108,10100,販売額（１０億円）,00051,近畿,31000808,2019年8月
2232,10100,販売額（１０億円）,00051,近畿,31000909,2019年9月
2001,10100,販売額（１０億円）,00051,近畿,31001010,2019年10月
2148,10100,販売額（１０億円）,00051,近畿,31001111,2019年11月
2463,10100,販売額（１０億円）,00051,近畿,31001212,2019年12月
9157,10100,販売額（１０億円）,00053,中国,29000000,2017年
9415,10100,販売額（１０億円）,00053,中国,30000000,2018年
9585,10100,販売額（１０億円）,00053,中国,31000000,2019年
9236,10100,販売額（１０億円）,00053,中国,29010000,2017年度
9397,10100,販売額（１０億円）,00053,中国,30010000,2018年度
2286,10100,販売額（１０億円）,00053,中国,31000103,2019年 1 ～ 3 月
2418,10100,販売額（１０億円）,00053,中国,31000406,2019年 4 ～ 6 月
2438,10100,販売額（１０億円）,00053,中国,31000709,2019年 7 ～ 9 月
2444,10100,販売額（１０億円）,00053,中国,31001012,2019年10 ～12 月
759,10100,販売額（１０億円）,00053,中国,31000101,2019年1月
688,10100,販売額（１０億円）,00053,中国,31000202,2019年2月
838,10100,販売額（１０億円）,00053,中国,31000303,2019年3月
815,10100,販売額（１０億円）,00053,中国,31000404,2019年4月
811,10100,販売額（１０億円）,00053,中国,31000505,2019年5月
792,10100,販売額（１０億円）,00053,中国,31000606,2019年6月
823,10100,販売額（１０億円）,00053,中国,31000707,2019年7月
795,10100,販売額（１０億円）,00053,中国,31000808,2019年8月
821,10100,販売額（１０億円）,00053,中国,31000909,2019年9月
725,10100,販売額（１０億円）,00053,中国,31001010,2019年10月
787,10100,販売額（１０億円）,00053,中国,31001111,2019年11月
932,10100,販売額（１０億円）,00053,中国,31001212,2019年12月
4506,10100,販売額（１０億円）,00054,四国,29000000,2017年
4456,10100,販売額（１０億円）,00054,四国,30000000,2018年
4402,10100,販売額（１０億円）,00054,四国,31000000,2019年
4473,10100,販売額（１０億円）,00054,四国,29010000,2017年度
4452,10100,販売額（１０億円）,00054,四国,30010000,2018年度
1085,10100,販売額（１０億円）,00054,四国,31000103,2019年 1 ～ 3 月
1092,10100,販売額（１０億円）,00054,四国,31000406,2019年 4 ～ 6 月
1124,10100,販売額（１０億円）,00054,四国,31000709,2019年 7 ～ 9 月
1101,10100,販売額（１０億円）,00054,四国,31001012,2019年10 ～12 月
367,10100,販売額（１０億円）,00054,四国,31000101,2019年1月
338,10100,販売額（１０億円）,00054,四国,31000202,2019年2月
380,10100,販売額（１０億円）,00054,四国,31000303,2019年3月
368,10100,販売額（１０億円）,00054,四国,31000404,2019年4月
370,10100,販売額（１０億円）,00054,四国,31000505,2019年5月
355,10100,販売額（１０億円）,00054,四国,31000606,2019年6月
375,10100,販売額（１０億円）,00054,四国,31000707,2019年7月
372,10100,販売額（１０億円）,00054,四国,31000808,2019年8月
377,10100,販売額（１０億円）,00054,四国,31000909,2019年9月
339,10100,販売額（１０億円）,00054,四国,31001010,2019年10月
355,10100,販売額（１０億円）,00054,四国,31001111,2019年11月
407,10100,販売額（１０億円）,00054,四国,31001212,2019年12月
17197,10100,販売額（１０億円）,00059,九州・沖縄,29000000,2017年
17085,10100,販売額（１０億円）,00059,九州・沖縄,30000000,2018年
16376,10100,販売額（１０億円）,00059,九州・沖縄,31000000,2019年
17149,10100,販売額（１０億円）,00059,九州・沖縄,29010000,2017年度
17035,10100,販売額（１０億円）,00059,九州・沖縄,30010000,2018年度
4128,10100,販売額（１０億円）,00059,九州・沖縄,31000103,2019年 1 ～ 3 月
4142,10100,販売額（１０億円）,00059,九州・沖縄,31000406,2019年 4 ～ 6 月
4211,10100,販売額（１０億円）,00059,九州・沖縄,31000709,2019年 7 ～ 9 月
3894,10100,販売額（１０億円）,00059,九州・沖縄,31001012,2019年10 ～12 月
1331,10100,販売額（１０億円）,00059,九州・沖縄,31000101,2019年1月
1301,10100,販売額（１０億円）,00059,九州・沖縄,31000202,2019年2月
1496,10100,販売額（１０億円）,00059,九州・沖縄,31000303,2019年3月
1392,10100,販売額（１０億円）,00059,九州・沖縄,31000404,2019年4月
1388,10100,販売額（１０億円）,00059,九州・沖縄,31000505,2019年5月
1362,10100,販売額（１０億円）,00059,九州・沖縄,31000606,2019年6月
1394,10100,販売額（１０億円）,00059,九州・沖縄,31000707,2019年7月
1381,10100,販売額（１０億円）,00059,九州・沖縄,31000808,2019年8月
1437,10100,販売額（１０億円）,00059,九州・沖縄,31000909,2019年9月
1197,10100,販売額（１０億円）,00059,九州・沖縄,31001010,2019年10月
1229,10100,販売額（１０億円）,00059,九州・沖縄,31001111,2019年11月
1467,10100,販売額（１０億円）,00059,九州・沖縄,31001212,2019年12月
-0.2,10900,前年（度、同期、同月）比（％）,00042,北海道,29000000,2017年
-3.9,10900,前年（度、同期、同月）比（％）,00042,北海道,30000000,2018年
3.9,10900,前年（度、同期、同月）比（％）,00042,北海道,31000000,2019年
-1.7,10900,前年（度、同期、同月）比（％）,00042,北海道,29010000,2017年度
-0.4,10900,前年（度、同期、同月）比（％）,00042,北海道,30010000,2018年度
7.8,10900,前年（度、同期、同月）比（％）,00042,北海道,31000103,2019年 1 ～ 3 月
1.5,10900,前年（度、同期、同月）比（％）,00042,北海道,31000406,2019年 4 ～ 6 月
6.7,10900,前年（度、同期、同月）比（％）,00042,北海道,31000709,2019年 7 ～ 9 月
-0.2,10900,前年（度、同期、同月）比（％）,00042,北海道,31001012,2019年10 ～12 月
6.5,10900,前年（度、同期、同月）比（％）,00042,北海道,31000101,2019年1月
14.5,10900,前年（度、同期、同月）比（％）,00042,北海道,31000202,2019年2月
3.1,10900,前年（度、同期、同月）比（％）,00042,北海道,31000303,2019年3月
1.6,10900,前年（度、同期、同月）比（％）,00042,北海道,31000404,2019年4月
2.1,10900,前年（度、同期、同月）比（％）,00042,北海道,31000505,2019年5月
0.8,10900,前年（度、同期、同月）比（％）,00042,北海道,31000606,2019年6月
2.9,10900,前年（度、同期、同月）比（％）,00042,北海道,31000707,2019年7月
3.5,10900,前年（度、同期、同月）比（％）,00042,北海道,31000808,2019年8月
14.2,10900,前年（度、同期、同月）比（％）,00042,北海道,31000909,2019年9月
-2.2,10900,前年（度、同期、同月）比（％）,00042,北海道,31001010,2019年10月
0.8,10900,前年（度、同期、同月）比（％）,00042,北海道,31001111,2019年11月
0.7,10900,前年（度、同期、同月）比（％）,00042,北海道,31001212,2019年12月
0.3,10900,前年（度、同期、同月）比（％）,00043,東北,29000000,2017年
3.9,10900,前年（度、同期、同月）比（％）,00043,東北,30000000,2018年
1.9,10900,前年（度、同期、同月）比（％）,00043,東北,31000000,2019年
-0.2,10900,前年（度、同期、同月）比（％）,00043,東北,29010000,2017年度
4.6,10900,前年（度、同期、同月）比（％）,00043,東北,30010000,2018年度
2.6,10900,前年（度、同期、同月）比（％）,00043,東北,31000103,2019年 1 ～ 3 月
0.4,10900,前年（度、同期、同月）比（％）,00043,東北,31000406,2019年 4 ～ 6 月
3.6,10900,前年（度、同期、同月）比（％）,00043,東北,31000709,2019年 7 ～ 9 月
0.9,10900,前年（度、同期、同月）比（％）,00043,東北,31001012,2019年10 ～12 月
2.7,10900,前年（度、同期、同月）比（％）,00043,東北,31000101,2019年1月
5.3,10900,前年（度、同期、同月）比（％）,00043,東北,31000202,2019年2月
0.4,10900,前年（度、同期、同月）比（％）,00043,東北,31000303,2019年3月
-0.2,10900,前年（度、同期、同月）比（％）,00043,東北,31000404,2019年4月
1.7,10900,前年（度、同期、同月）比（％）,00043,東北,31000505,2019年5月
-0.2,10900,前年（度、同期、同月）比（％）,00043,東北,31000606,2019年6月
-2.7,10900,前年（度、同期、同月）比（％）,00043,東北,31000707,2019年7月
4.4,10900,前年（度、同期、同月）比（％）,00043,東北,31000808,2019年8月
9.3,10900,前年（度、同期、同月）比（％）,00043,東北,31000909,2019年9月
-3.1,10900,前年（度、同期、同月）比（％）,00043,東北,31001010,2019年10月
1.2,10900,前年（度、同期、同月）比（％）,00043,東北,31001111,2019年11月
4.1,10900,前年（度、同期、同月）比（％）,00043,東北,31001212,2019年12月
0.2,10900,前年（度、同期、同月）比（％）,00044,関東,29000000,2017年
4,10900,前年（度、同期、同月）比（％）,00044,関東,30000000,2018年
-0.1,10900,前年（度、同期、同月）比（％）,00044,関東,31000000,2019年
1.7,10900,前年（度、同期、同月）比（％）,00044,関東,29010000,2017年度
3.4,10900,前年（度、同期、同月）比（％）,00044,関東,30010000,2018年度
1.4,10900,前年（度、同期、同月）比（％）,00044,関東,31000103,2019年 1 ～ 3 月
0.8,10900,前年（度、同期、同月）比（％）,00044,関東,31000406,2019年 4 ～ 6 月
2.2,10900,前年（度、同期、同月）比（％）,00044,関東,31000709,2019年 7 ～ 9 月
-4.4,10900,前年（度、同期、同月）比（％）,00044,関東,31001012,2019年10 ～12 月
0.7,10900,前年（度、同期、同月）比（％）,00044,関東,31000101,2019年1月
1.7,10900,前年（度、同期、同月）比（％）,00044,関東,31000202,2019年2月
1.8,10900,前年（度、同期、同月）比（％）,00044,関東,31000303,2019年3月
1,10900,前年（度、同期、同月）比（％）,00044,関東,31000404,2019年4月
1.4,10900,前年（度、同期、同月）比（％）,00044,関東,31000505,2019年5月
-0.1,10900,前年（度、同期、同月）比（％）,00044,関東,31000606,2019年6月
-3,10900,前年（度、同期、同月）比（％）,00044,関東,31000707,2019年7月
1.9,10900,前年（度、同期、同月）比（％）,00044,関東,31000808,2019年8月
8.2,10900,前年（度、同期、同月）比（％）,00044,関東,31000909,2019年9月
-8.5,10900,前年（度、同期、同月）比（％）,00044,関東,31001010,2019年10月
-2,10900,前年（度、同期、同月）比（％）,00044,関東,31001111,2019年11月
-2.9,10900,前年（度、同期、同月）比（％）,00044,関東,31001212,2019年12月
4,10900,前年（度、同期、同月）比（％）,00058,中部,29000000,2017年
-0.6,10900,前年（度、同期、同月）比（％）,00058,中部,30000000,2018年
1.8,10900,前年（度、同期、同月）比（％）,00058,中部,31000000,2019年
2.2,10900,前年（度、同期、同月）比（％）,00058,中部,29010000,2017年度
-0.7,10900,前年（度、同期、同月）比（％）,00058,中部,30010000,2018年度
-1.2,10900,前年（度、同期、同月）比（％）,00058,中部,31000103,2019年 1 ～ 3 月
1.6,10900,前年（度、同期、同月）比（％）,00058,中部,31000406,2019年 4 ～ 6 月
5.2,10900,前年（度、同期、同月）比（％）,00058,中部,31000709,2019年 7 ～ 9 月
1.7,10900,前年（度、同期、同月）比（％）,00058,中部,31001012,2019年10 ～12 月
-1.5,10900,前年（度、同期、同月）比（％）,00058,中部,31000101,2019年1月
-4.1,10900,前年（度、同期、同月）比（％）,00058,中部,31000202,2019年2月
1.9,10900,前年（度、同期、同月）比（％）,00058,中部,31000303,2019年3月
-0.4,10900,前年（度、同期、同月）比（％）,00058,中部,31000404,2019年4月
2.6,10900,前年（度、同期、同月）比（％）,00058,中部,31000505,2019年5月
2.5,10900,前年（度、同期、同月）比（％）,00058,中部,31000606,2019年6月
-1.4,10900,前年（度、同期、同月）比（％）,00058,中部,31000707,2019年7月
6.5,10900,前年（度、同期、同月）比（％）,00058,中部,31000808,2019年8月
10.7,10900,前年（度、同期、同月）比（％）,00058,中部,31000909,2019年9月
-2,10900,前年（度、同期、同月）比（％）,00058,中部,31001010,2019年10月
3.7,10900,前年（度、同期、同月）比（％）,00058,中部,31001111,2019年11月
3.3,10900,前年（度、同期、同月）比（％）,00058,中部,31001212,2019年12月
2.3,10900,前年（度、同期、同月）比（％）,00051,近畿,29000000,2017年
1.1,10900,前年（度、同期、同月）比（％）,00051,近畿,30000000,2018年
0,10900,前年（度、同期、同月）比（％）,00051,近畿,31000000,2019年
3.1,10900,前年（度、同期、同月）比（％）,00051,近畿,29010000,2017年度
0.4,10900,前年（度、同期、同月）比（％）,00051,近畿,30010000,2018年度
0,10900,前年（度、同期、同月）比（％）,00051,近畿,31000103,2019年 1 ～ 3 月
0.1,10900,前年（度、同期、同月）比（％）,00051,近畿,31000406,2019年 4 ～ 6 月
3.8,10900,前年（度、同期、同月）比（％）,00051,近畿,31000709,2019年 7 ～ 9 月
-3.4,10900,前年（度、同期、同月）比（％）,00051,近畿,31001012,2019年10 ～12 月
2.3,10900,前年（度、同期、同月）比（％）,00051,近畿,31000101,2019年1月
-2.2,10900,前年（度、同期、同月）比（％）,00051,近畿,31000202,2019年2月
-0.4,10900,前年（度、同期、同月）比（％）,00051,近畿,31000303,2019年3月
-0.7,10900,前年（度、同期、同月）比（％）,00051,近畿,31000404,2019年4月
0.1,10900,前年（度、同期、同月）比（％）,00051,近畿,31000505,2019年5月
0.9,10900,前年（度、同期、同月）比（％）,00051,近畿,31000606,2019年6月
-1.7,10900,前年（度、同期、同月）比（％）,00051,近畿,31000707,2019年7月
2.1,10900,前年（度、同期、同月）比（％）,00051,近畿,31000808,2019年8月
11.5,10900,前年（度、同期、同月）比（％）,00051,近畿,31000909,2019年9月
-5,10900,前年（度、同期、同月）比（％）,00051,近畿,31001010,2019年10月
-1.5,10900,前年（度、同期、同月）比（％）,00051,近畿,31001111,2019年11月
-3.8,10900,前年（度、同期、同月）比（％）,00051,近畿,31001212,2019年12月
9.6,10900,前年（度、同期、同月）比（％）,00053,中国,29000000,2017年
2.8,10900,前年（度、同期、同月）比（％）,00053,中国,30000000,2018年
1.8,10900,前年（度、同期、同月）比（％）,00053,中国,31000000,2019年
6.9,10900,前年（度、同期、同月）比（％）,00053,中国,29010000,2017年度
1.7,10900,前年（度、同期、同月）比（％）,00053,中国,30010000,2018年度
-0.8,10900,前年（度、同期、同月）比（％）,00053,中国,31000103,2019年 1 ～ 3 月
6.4,10900,前年（度、同期、同月）比（％）,00053,中国,31000406,2019年 4 ～ 6 月
3,10900,前年（度、同期、同月）比（％）,00053,中国,31000709,2019年 7 ～ 9 月
-1.2,10900,前年（度、同期、同月）比（％）,00053,中国,31001012,2019年10 ～12 月
0.4,10900,前年（度、同期、同月）比（％）,00053,中国,31000101,2019年1月
-4.1,10900,前年（度、同期、同月）比（％）,00053,中国,31000202,2019年2月
1,10900,前年（度、同期、同月）比（％）,00053,中国,31000303,2019年3月
7.2,10900,前年（度、同期、同月）比（％）,00053,中国,31000404,2019年4月
7.8,10900,前年（度、同期、同月）比（％）,00053,中国,31000505,2019年5月
4.4,10900,前年（度、同期、同月）比（％）,00053,中国,31000606,2019年6月
1.6,10900,前年（度、同期、同月）比（％）,00053,中国,31000707,2019年7月
-1.2,10900,前年（度、同期、同月）比（％）,00053,中国,31000808,2019年8月
9.2,10900,前年（度、同期、同月）比（％）,00053,中国,31000909,2019年9月
-5.2,10900,前年（度、同期、同月）比（％）,00053,中国,31001010,2019年10月
1.4,10900,前年（度、同期、同月）比（％）,00053,中国,31001111,2019年11月
-0.1,10900,前年（度、同期、同月）比（％）,00053,中国,31001212,2019年12月
2.8,10900,前年（度、同期、同月）比（％）,00054,四国,29000000,2017年
-1.1,10900,前年（度、同期、同月）比（％）,00054,四国,30000000,2018年
-1.2,10900,前年（度、同期、同月）比（％）,00054,四国,31000000,2019年
1.1,10900,前年（度、同期、同月）比（％）,00054,四国,29010000,2017年度
-0.5,10900,前年（度、同期、同月）比（％）,00054,四国,30010000,2018年度
-0.3,10900,前年（度、同期、同月）比（％）,00054,四国,31000103,2019年 1 ～ 3 月
1.8,10900,前年（度、同期、同月）比（％）,00054,四国,31000406,2019年 4 ～ 6 月
1.3,10900,前年（度、同期、同月）比（％）,00054,四国,31000709,2019年 7 ～ 9 月
-7.1,10900,前年（度、同期、同月）比（％）,00054,四国,31001012,2019年10 ～12 月
2.2,10900,前年（度、同期、同月）比（％）,00054,四国,31000101,2019年1月
-2,10900,前年（度、同期、同月）比（％）,00054,四国,31000202,2019年2月
-1.2,10900,前年（度、同期、同月）比（％）,00054,四国,31000303,2019年3月
1.7,10900,前年（度、同期、同月）比（％）,00054,四国,31000404,2019年4月
2.1,10900,前年（度、同期、同月）比（％）,00054,四国,31000505,2019年5月
1.6,10900,前年（度、同期、同月）比（％）,00054,四国,31000606,2019年6月
-1.2,10900,前年（度、同期、同月）比（％）,00054,四国,31000707,2019年7月
-1.6,10900,前年（度、同期、同月）比（％）,00054,四国,31000808,2019年8月
7.1,10900,前年（度、同期、同月）比（％）,00054,四国,31000909,2019年9月
-8.9,10900,前年（度、同期、同月）比（％）,00054,四国,31001010,2019年10月
-5.8,10900,前年（度、同期、同月）比（％）,00054,四国,31001111,2019年11月
-6.6,10900,前年（度、同期、同月）比（％）,00054,四国,31001212,2019年12月
2.6,10900,前年（度、同期、同月）比（％）,00059,九州・沖縄,29000000,2017年
-0.7,10900,前年（度、同期、同月）比（％）,00059,九州・沖縄,30000000,2018年
-4.2,10900,前年（度、同期、同月）比（％）,00059,九州・沖縄,31000000,2019年
1.1,10900,前年（度、同期、同月）比（％）,00059,九州・沖縄,29010000,2017年度
-0.7,10900,前年（度、同期、同月）比（％）,00059,九州・沖縄,30010000,2018年度
-1.2,10900,前年（度、同期、同月）比（％）,00059,九州・沖縄,31000103,2019年 1 ～ 3 月
-2.9,10900,前年（度、同期、同月）比（％）,00059,九州・沖縄,31000406,2019年 4 ～ 6 月
-0.2,10900,前年（度、同期、同月）比（％）,00059,九州・沖縄,31000709,2019年 7 ～ 9 月
-11.9,10900,前年（度、同期、同月）比（％）,00059,九州・沖縄,31001012,2019年10 ～12 月
-3.8,10900,前年（度、同期、同月）比（％）,00059,九州・沖縄,31000101,2019年1月
0.6,10900,前年（度、同期、同月）比（％）,00059,九州・沖縄,31000202,2019年2月
-0.4,10900,前年（度、同期、同月）比（％）,00059,九州・沖縄,31000303,2019年3月
-3.7,10900,前年（度、同期、同月）比（％）,00059,九州・沖縄,31000404,2019年4月
-2.9,10900,前年（度、同期、同月）比（％）,00059,九州・沖縄,31000505,2019年5月
-2,10900,前年（度、同期、同月）比（％）,00059,九州・沖縄,31000606,2019年6月
-3.9,10900,前年（度、同期、同月）比（％）,00059,九州・沖縄,31000707,2019年7月
-2.4,10900,前年（度、同期、同月）比（％）,00059,九州・沖縄,31000808,2019年8月
5.9,10900,前年（度、同期、同月）比（％）,00059,九州・沖縄,31000909,2019年9月
-13.7,10900,前年（度、同期、同月）比（％）,00059,九州・沖縄,31001010,2019年10月
-12.7,10900,前年（度、同期、同月）比（％）,00059,九州・沖縄,31001111,2019年11月
-9.8,10900,前年（度、同期、同月）比（％）,00059,九州・沖縄,31001212,2019年12月
