value,tab,tab_label,cat01,cat01_label,cat02,cat02_label,cat03,cat03_label,unit
1328.7,22,推計患者数の年次推移,09,昭和59年,2,病　　　　　院,7,外来（再来）,千人
4.1,22,推計患者数の年次推移,09,昭和59年,2,病　　　　　院,8,外来（往診（再掲））,千人
3831.2,22,推計患者数の年次推移,09,昭和59年,3,一般診療所,1,総数,千人
135.8,22,推計患者数の年次推移,09,昭和59年,3,一般診療所,2,入院,千人
9.1,22,推計患者数の年次推移,09,昭和59年,3,一般診療所,3,入院（新入院）,千人
126.7,22,推計患者数の年次推移,09,昭和59年,3,一般診療所,4,入院（繰越入院）,千人
3695.5,22,推計患者数の年次推移,09,昭和59年,3,一般診療所,5,外来,千人
711.2,22,推計患者数の年次推移,09,昭和59年,3,一般診療所,6,外来（初診）,千人
2984.2,22,推計患者数の年次推移,09,昭和59年,3,一般診療所,7,外来（再来）,千人
46.9,22,推計患者数の年次推移,09,昭和59年,3,一般診療所,8,外来（往診（再掲））,千人
1101.4,22,推計患者数の年次推移,09,昭和59年,4,歯科診療所,1,総数,千人
-,22,推計患者数の年次推移,09,昭和59年,4,歯科診療所,2,入院,千人
-,22,推計患者数の年次推移,09,昭和59年,4,歯科診療所,3,入院（新入院）,千人
-,22,推計患者数の年次推移,09,昭和59年,4,歯科診療所,4,入院（繰越入院）,千人
1101.4,22,推計患者数の年次推移,09,昭和59年,4,歯科診療所,5,外来,千人
187.9,22,推計患者数の年次推移,09,昭和59年,4,歯科診療所,6,外来（初診）,千人
913.5,22,推計患者数の年次推移,09,昭和59年,4,歯科診療所,7,外来（再来）,千人
0.1,22,推計患者数の年次推移,09,昭和59年,4,歯科診療所,8,外来（往診（再掲））,千人
8069.5,22,推計患者数の年次推移,10,昭和62年,1,全　　施　　設,1,総数,千人
1436,22,推計患者数の年次推移,10,昭和62年,1,全　　施　　設,2,入院,千人
36.2,22,推計患者数の年次推移,10,昭和62年,1,全　　施　　設,3,入院（新入院）,千人
1399.7,22,推計患者数の年次推移,10,昭和62年,1,全　　施　　設,4,入院（繰越入院）,千人
6633.5,22,推計患者数の年次推移,10,昭和62年,1,全　　施　　設,5,外来,千人
1152.9,22,推計患者数の年次推移,10,昭和62年,1,全　　施　　設,6,外来（初診）,千人
5480.6,22,推計患者数の年次推移,10,昭和62年,1,全　　施　　設,7,外来（再来）,千人
51.7,22,推計患者数の年次推移,10,昭和62年,1,全　　施　　設,8,外来（往診（再掲））,千人
3090.9,22,推計患者数の年次推移,10,昭和62年,2,病　　　　　院,1,総数,千人
1324.6,22,推計患者数の年次推移,10,昭和62年,2,病　　　　　院,2,入院,千人
28.7,22,推計患者数の年次推移,10,昭和62年,2,病　　　　　院,3,入院（新入院）,千人
1296,22,推計患者数の年次推移,10,昭和62年,2,病　　　　　院,4,入院（繰越入院）,千人
1766.2,22,推計患者数の年次推移,10,昭和62年,2,病　　　　　院,5,外来,千人
251.5,22,推計患者数の年次推移,10,昭和62年,2,病　　　　　院,6,外来（初診）,千人
1514.8,22,推計患者数の年次推移,10,昭和62年,2,病　　　　　院,7,外来（再来）,千人
4.3,22,推計患者数の年次推移,10,昭和62年,2,病　　　　　院,8,外来（往診（再掲））,千人
3768.4,22,推計患者数の年次推移,10,昭和62年,3,一般診療所,1,総数,千人
111.3,22,推計患者数の年次推移,10,昭和62年,3,一般診療所,2,入院,千人
7.5,22,推計患者数の年次推移,10,昭和62年,3,一般診療所,3,入院（新入院）,千人
103.8,22,推計患者数の年次推移,10,昭和62年,3,一般診療所,4,入院（繰越入院）,千人
3657,22,推計患者数の年次推移,10,昭和62年,3,一般診療所,5,外来,千人
679.9,22,推計患者数の年次推移,10,昭和62年,3,一般診療所,6,外来（初診）,千人
2977.1,22,推計患者数の年次推移,10,昭和62年,3,一般診療所,7,外来（再来）,千人
47.4,22,推計患者数の年次推移,10,昭和62年,3,一般診療所,8,外来（往診（再掲））,千人
1210.3,22,推計患者数の年次推移,10,昭和62年,4,歯科診療所,1,総数,千人
-,22,推計患者数の年次推移,10,昭和62年,4,歯科診療所,2,入院,千人
-,22,推計患者数の年次推移,10,昭和62年,4,歯科診療所,3,入院（新入院）,千人
-,22,推計患者数の年次推移,10,昭和62年,4,歯科診療所,4,入院（繰越入院）,千人
1210.3,22,推計患者数の年次推移,10,昭和62年,4,歯科診療所,5,外来,千人
221.5,22,推計患者数の年次推移,10,昭和62年,4,歯科診療所,6,外来（初診）,千人
988.7,22,推計患者数の年次推移,10,昭和62年,4,歯科診療所,7,外来（再来）,千人
0.2,22,推計患者数の年次推移,10,昭和62年,4,歯科診療所,8,外来（往診（再掲））,千人
8366.3,22,推計患者数の年次推移,11,平成2年,1,全　　施　　設,1,総数,千人
1500.9,22,推計患者数の年次推移,11,平成2年,1,全　　施　　設,2,入院,千人
47.5,22,推計患者数の年次推移,11,平成2年,1,全　　施　　設,3,入院（新入院）,千人
1453.4,22,推計患者数の年次推移,11,平成2年,1,全　　施　　設,4,入院（繰越入院）,千人
6865.4,22,推計患者数の年次推移,11,平成2年,1,全　　施　　設,5,外来,千人
1181.2,22,推計患者数の年次推移,11,平成2年,1,全　　施　　設,6,外来（初診）,千人
5684.2,22,推計患者数の年次推移,11,平成2年,1,全　　施　　設,7,外来（再来）,千人
47.8,22,推計患者数の年次推移,11,平成2年,1,全　　施　　設,8,外来（往診（再掲））,千人
3384.1,22,推計患者数の年次推移,11,平成2年,2,病　　　　　院,1,総数,千人
1407,22,推計患者数の年次推移,11,平成2年,2,病　　　　　院,2,入院,千人
34.1,22,推計患者数の年次推移,11,平成2年,2,病　　　　　院,3,入院（新入院）,千人
1373,22,推計患者数の年次推移,11,平成2年,2,病　　　　　院,4,入院（繰越入院）,千人
1977.1,22,推計患者数の年次推移,11,平成2年,2,病　　　　　院,5,外来,千人
275.7,22,推計患者数の年次推移,11,平成2年,2,病　　　　　院,6,外来（初診）,千人
1701.4,22,推計患者数の年次推移,11,平成2年,2,病　　　　　院,7,外来（再来）,千人
5,22,推計患者数の年次推移,11,平成2年,2,病　　　　　院,8,外来（往診（再掲））,千人
3737.8,22,推計患者数の年次推移,11,平成2年,3,一般診療所,1,総数,千人
93.9,22,推計患者数の年次推移,11,平成2年,3,一般診療所,2,入院,千人
13.5,22,推計患者数の年次推移,11,平成2年,3,一般診療所,3,入院（新入院）,千人
80.4,22,推計患者数の年次推移,11,平成2年,3,一般診療所,4,入院（繰越入院）,千人
3644,22,推計患者数の年次推移,11,平成2年,3,一般診療所,5,外来,千人
682.9,22,推計患者数の年次推移,11,平成2年,3,一般診療所,6,外来（初診）,千人
2961.1,22,推計患者数の年次推移,11,平成2年,3,一般診療所,7,外来（再来）,千人
42.7,22,推計患者数の年次推移,11,平成2年,3,一般診療所,8,外来（往診（再掲））,千人
1244.4,22,推計患者数の年次推移,11,平成2年,4,歯科診療所,1,総数,千人
-,22,推計患者数の年次推移,11,平成2年,4,歯科診療所,2,入院,千人
-,22,推計患者数の年次推移,11,平成2年,4,歯科診療所,3,入院（新入院）,千人
-,22,推計患者数の年次推移,11,平成2年,4,歯科診療所,4,入院（繰越入院）,千人
1244.4,22,推計患者数の年次推移,11,平成2年,4,歯科診療所,5,外来,千人
222.6,22,推計患者数の年次推移,11,平成2年,4,歯科診療所,6,外来（初診）,千人
1021.8,22,推計患者数の年次推移,11,平成2年,4,歯科診療所,7,外来（再来）,千人
0.2,22,推計患者数の年次推移,11,平成2年,4,歯科診療所,8,外来（往診（再掲））,千人
8402.4,22,推計患者数の年次推移,12,平成5年,1,全　　施　　設,1,総数,千人
1429.5,22,推計患者数の年次推移,12,平成5年,1,全　　施　　設,2,入院,千人
42.5,22,推計患者数の年次推移,12,平成5年,1,全　　施　　設,3,入院（新入院）,千人
1387,22,推計患者数の年次推移,12,平成5年,1,全　　施　　設,4,入院（繰越入院）,千人
6973,22,推計患者数の年次推移,12,平成5年,1,全　　施　　設,5,外来,千人
1164.8,22,推計患者数の年次推移,12,平成5年,1,全　　施　　設,6,外来（初診）,千人
5808.2,22,推計患者数の年次推移,12,平成5年,1,全　　施　　設,7,外来（再来）,千人
46.1,22,推計患者数の年次推移,12,平成5年,1,全　　施　　設,8,外来（往診（再掲））,千人
3430.3,22,推計患者数の年次推移,12,平成5年,2,病　　　　　院,1,総数,千人
1347.3,22,推計患者数の年次推移,12,平成5年,2,病　　　　　院,2,入院,千人
37.1,22,推計患者数の年次推移,12,平成5年,2,病　　　　　院,3,入院（新入院）,千人
1310.2,22,推計患者数の年次推移,12,平成5年,2,病　　　　　院,4,入院（繰越入院）,千人
2083,22,推計患者数の年次推移,12,平成5年,2,病　　　　　院,5,外来,千人
288.8,22,推計患者数の年次推移,12,平成5年,2,病　　　　　院,6,外来（初診）,千人
1794.2,22,推計患者数の年次推移,12,平成5年,2,病　　　　　院,7,外来（再来）,千人
6.4,22,推計患者数の年次推移,12,平成5年,2,病　　　　　院,8,外来（往診（再掲））,千人
3713.2,22,推計患者数の年次推移,12,平成5年,3,一般診療所,1,総数,千人
82.1,22,推計患者数の年次推移,12,平成5年,3,一般診療所,2,入院,千人
5.3,22,推計患者数の年次推移,12,平成5年,3,一般診療所,3,入院（新入院）,千人
76.8,22,推計患者数の年次推移,12,平成5年,3,一般診療所,4,入院（繰越入院）,千人
3631.1,22,推計患者数の年次推移,12,平成5年,3,一般診療所,5,外来,千人
659.2,22,推計患者数の年次推移,12,平成5年,3,一般診療所,6,外来（初診）,千人
2971.9,22,推計患者数の年次推移,12,平成5年,3,一般診療所,7,外来（再来）,千人
39.2,22,推計患者数の年次推移,12,平成5年,3,一般診療所,8,外来（往診（再掲））,千人
1258.9,22,推計患者数の年次推移,12,平成5年,4,歯科診療所,1,総数,千人
-,22,推計患者数の年次推移,12,平成5年,4,歯科診療所,2,入院,千人
-,22,推計患者数の年次推移,12,平成5年,4,歯科診療所,3,入院（新入院）,千人
-,22,推計患者数の年次推移,12,平成5年,4,歯科診療所,4,入院（繰越入院）,千人
1258.9,22,推計患者数の年次推移,12,平成5年,4,歯科診療所,5,外来,千人
216.8,22,推計患者数の年次推移,12,平成5年,4,歯科診療所,6,外来（初診）,千人
1042.1,22,推計患者数の年次推移,12,平成5年,4,歯科診療所,7,外来（再来）,千人
0.5,22,推計患者数の年次推移,12,平成5年,4,歯科診療所,8,外来（往診（再掲））,千人
8810.3,22,推計患者数の年次推移,13,平成8年,1,全　　施　　設,1,総数,千人
1480.5,22,推計患者数の年次推移,13,平成8年,1,全　　施　　設,2,入院,千人
45,22,推計患者数の年次推移,13,平成8年,1,全　　施　　設,3,入院（新入院）,千人
1435.5,22,推計患者数の年次推移,13,平成8年,1,全　　施　　設,4,入院（繰越入院）,千人
7329.8,22,推計患者数の年次推移,13,平成8年,1,全　　施　　設,5,外来,千人
1128.3,22,推計患者数の年次推移,13,平成8年,1,全　　施　　設,6,外来（初診）,千人
6201.5,22,推計患者数の年次推移,13,平成8年,1,全　　施　　設,7,外来（再来）,千人
31.6,22,推計患者数の年次推移,13,平成8年,1,全　　施　　設,8,外来（往診（再掲））,千人
3656.8,22,推計患者数の年次推移,13,平成8年,2,病　　　　　院,1,総数,千人
1396.2,22,推計患者数の年次推移,13,平成8年,2,病　　　　　院,2,入院,千人
39.1,22,推計患者数の年次推移,13,平成8年,2,病　　　　　院,3,入院（新入院）,千人
1357.1,22,推計患者数の年次推移,13,平成8年,2,病　　　　　院,4,入院（繰越入院）,千人
2260.6,22,推計患者数の年次推移,13,平成8年,2,病　　　　　院,5,外来,千人
269.3,22,推計患者数の年次推移,13,平成8年,2,病　　　　　院,6,外来（初診）,千人
1991.3,22,推計患者数の年次推移,13,平成8年,2,病　　　　　院,7,外来（再来）,千人
3.8,22,推計患者数の年次推移,13,平成8年,2,病　　　　　院,8,外来（往診（再掲））,千人
3851.9,22,推計患者数の年次推移,13,平成8年,3,一般診療所,1,総数,千人
84.2,22,推計患者数の年次推移,13,平成8年,3,一般診療所,2,入院,千人
5.9,22,推計患者数の年次推移,13,平成8年,3,一般診療所,3,入院（新入院）,千人
78.4,22,推計患者数の年次推移,13,平成8年,3,一般診療所,4,入院（繰越入院）,千人
3767.7,22,推計患者数の年次推移,13,平成8年,3,一般診療所,5,外来,千人
631.3,22,推計患者数の年次推移,13,平成8年,3,一般診療所,6,外来（初診）,千人
3136.4,22,推計患者数の年次推移,13,平成8年,3,一般診療所,7,外来（再来）,千人
27.8,22,推計患者数の年次推移,13,平成8年,3,一般診療所,8,外来（往診（再掲））,千人
1301.6,22,推計患者数の年次推移,13,平成8年,4,歯科診療所,1,総数,千人
-,22,推計患者数の年次推移,13,平成8年,4,歯科診療所,2,入院,千人
-,22,推計患者数の年次推移,13,平成8年,4,歯科診療所,3,入院（新入院）,千人
-,22,推計患者数の年次推移,13,平成8年,4,歯科診療所,4,入院（繰越入院）,千人
1301.6,22,推計患者数の年次推移,13,平成8年,4,歯科診療所,5,外来,千人
227.8,22,推計患者数の年次推移,13,平成8年,4,歯科診療所,6,外来（初診）,千人
1073.8,22,推計患者数の年次推移,13,平成8年,4,歯科診療所,7,外来（再来）,千人
・,22,推計患者数の年次推移,13,平成8年,4,歯科診療所,8,外来（往診（再掲））,千人
8318.6,22,推計患者数の年次推移,14,平成11年,1,全　　施　　設,1,総数,千人
1482.6,22,推計患者数の年次推移,14,平成11年,1,全　　施　　設,2,入院,千人
47.7,22,推計患者数の年次推移,14,平成11年,1,全　　施　　設,3,入院（新入院）,千人
1434.9,22,推計患者数の年次推移,14,平成11年,1,全　　施　　設,4,入院（繰越入院）,千人
6835.9,22,推計患者数の年次推移,14,平成11年,1,全　　施　　設,5,外来,千人
1104.6,22,推計患者数の年次推移,14,平成11年,1,全　　施　　設,6,外来（初診）,千人
5731.3,22,推計患者数の年次推移,14,平成11年,1,全　　施　　設,7,外来（再来）,千人
25.8,22,推計患者数の年次推移,14,平成11年,1,全　　施　　設,8,外来（往診（再掲））,千人
3534,22,推計患者数の年次推移,14,平成11年,2,病　　　　　院,1,総数,千人
1401.3,22,推計患者数の年次推移,14,平成11年,2,病　　　　　院,2,入院,千人
42.4,22,推計患者数の年次推移,14,平成11年,2,病　　　　　院,3,入院（新入院）,千人
1359,22,推計患者数の年次推移,14,平成11年,2,病　　　　　院,4,入院（繰越入院）,千人
2132.7,22,推計患者数の年次推移,14,平成11年,2,病　　　　　院,5,外来,千人
264.9,22,推計患者数の年次推移,14,平成11年,2,病　　　　　院,6,外来（初診）,千人
1867.8,22,推計患者数の年次推移,14,平成11年,2,病　　　　　院,7,外来（再来）,千人
2.5,22,推計患者数の年次推移,14,平成11年,2,病　　　　　院,8,外来（往診（再掲））,千人
3634.9,22,推計患者数の年次推移,14,平成11年,3,一般診療所,1,総数,千人
81.3,22,推計患者数の年次推移,14,平成11年,3,一般診療所,2,入院,千人
5.4,22,推計患者数の年次推移,14,平成11年,3,一般診療所,3,入院（新入院）,千人
75.9,22,推計患者数の年次推移,14,平成11年,3,一般診療所,4,入院（繰越入院）,千人
3553.6,22,推計患者数の年次推移,14,平成11年,3,一般診療所,5,外来,千人
646.1,22,推計患者数の年次推移,14,平成11年,3,一般診療所,6,外来（初診）,千人
2907.5,22,推計患者数の年次推移,14,平成11年,3,一般診療所,7,外来（再来）,千人
23.3,22,推計患者数の年次推移,14,平成11年,3,一般診療所,8,外来（往診（再掲））,千人
1149.7,22,推計患者数の年次推移,14,平成11年,4,歯科診療所,1,総数,千人
…,22,推計患者数の年次推移,14,平成11年,4,歯科診療所,2,入院,千人
…,22,推計患者数の年次推移,14,平成11年,4,歯科診療所,3,入院（新入院）,千人
…,22,推計患者数の年次推移,14,平成11年,4,歯科診療所,4,入院（繰越入院）,千人
1149.7,22,推計患者数の年次推移,14,平成11年,4,歯科診療所,5,外来,千人
193.6,22,推計患者数の年次推移,14,平成11年,4,歯科診療所,6,外来（初診）,千人
956.1,22,推計患者数の年次推移,14,平成11年,4,歯科診療所,7,外来（再来）,千人
・,22,推計患者数の年次推移,14,平成11年,4,歯科診療所,8,外来（往診（再掲））,千人
7929,22,推計患者数の年次推移,15,平成14年,1,全　　施　　設,1,総数,千人
1451,22,推計患者数の年次推移,15,平成14年,1,全　　施　　設,2,入院,千人
45.7,22,推計患者数の年次推移,15,平成14年,1,全　　施　　設,3,入院（新入院）,千人
1405.2,22,推計患者数の年次推移,15,平成14年,1,全　　施　　設,4,入院（繰越入院）,千人
6478,22,推計患者数の年次推移,15,平成14年,1,全　　施　　設,5,外来,千人
1040.5,22,推計患者数の年次推移,15,平成14年,1,全　　施　　設,6,外来（初診）,千人
5437.5,22,推計患者数の年次推移,15,平成14年,1,全　　施　　設,7,外来（再来）,千人
21.9,22,推計患者数の年次推移,15,平成14年,1,全　　施　　設,8,外来（往診（再掲））,千人
3330.1,22,推計患者数の年次推移,15,平成14年,2,病　　　　　院,1,総数,千人
1377.6,22,推計患者数の年次推移,15,平成14年,2,病　　　　　院,2,入院,千人
40.5,22,推計患者数の年次推移,15,平成14年,2,病　　　　　院,3,入院（新入院）,千人
1337.1,22,推計患者数の年次推移,15,平成14年,2,病　　　　　院,4,入院（繰越入院）,千人
1952.5,22,推計患者数の年次推移,15,平成14年,2,病　　　　　院,5,外来,千人
235.2,22,推計患者数の年次推移,15,平成14年,2,病　　　　　院,6,外来（初診）,千人
1717.3,22,推計患者数の年次推移,15,平成14年,2,病　　　　　院,7,外来（再来）,千人
3.5,22,推計患者数の年次推移,15,平成14年,2,病　　　　　院,8,外来（往診（再掲））,千人
3451,22,推計患者数の年次推移,15,平成14年,3,一般診療所,1,総数,千人
73.4,22,推計患者数の年次推移,15,平成14年,3,一般診療所,2,入院,千人
5.2,22,推計患者数の年次推移,15,平成14年,3,一般診療所,3,入院（新入院）,千人
68.2,22,推計患者数の年次推移,15,平成14年,3,一般診療所,4,入院（繰越入院）,千人
3377.6,22,推計患者数の年次推移,15,平成14年,3,一般診療所,5,外来,千人
619.9,22,推計患者数の年次推移,15,平成14年,3,一般診療所,6,外来（初診）,千人
2757.7,22,推計患者数の年次推移,15,平成14年,3,一般診療所,7,外来（再来）,千人
18.4,22,推計患者数の年次推移,15,平成14年,3,一般診療所,8,外来（往診（再掲））,千人
1147.9,22,推計患者数の年次推移,15,平成14年,4,歯科診療所,1,総数,千人
…,22,推計患者数の年次推移,15,平成14年,4,歯科診療所,2,入院,千人
…,22,推計患者数の年次推移,15,平成14年,4,歯科診療所,3,入院（新入院）,千人
…,22,推計患者数の年次推移,15,平成14年,4,歯科診療所,4,入院（繰越入院）,千人
1147.9,22,推計患者数の年次推移,15,平成14年,4,歯科診療所,5,外来,千人
185.4,22,推計患者数の年次推移,15,平成14年,4,歯科診療所,6,外来（初診）,千人
962.5,22,推計患者数の年次推移,15,平成14年,4,歯科診療所,7,外来（再来）,千人
・,22,推計患者数の年次推移,15,平成14年,4,歯科診療所,8,外来（往診（再掲））,千人
8555.2,22,推計患者数の年次推移,16,平成17年,1,全　　施　　設,1,総数,千人
1462.8,22,推計患者数の年次推移,16,平成17年,1,全　　施　　設,2,入院,千人
47,22,推計患者数の年次推移,16,平成17年,1,全　　施　　設,3,入院（新入院）,千人
1415.8,22,推計患者数の年次推移,16,平成17年,1,全　　施　　設,4,入院（繰越入院）,千人
7092.4,22,推計患者数の年次推移,16,平成17年,1,全　　施　　設,5,外来,千人
1206.7,22,推計患者数の年次推移,16,平成17年,1,全　　施　　設,6,外来（初診）,千人
5885.7,22,推計患者数の年次推移,16,平成17年,1,全　　施　　設,7,外来（再来）,千人
24.5,22,推計患者数の年次推移,16,平成17年,1,全　　施　　設,8,外来（往診（再掲））,千人
3258,22,推計患者数の年次推移,16,平成17年,2,病　　　　　院,1,総数,千人
1391.6,22,推計患者数の年次推移,16,平成17年,2,病　　　　　院,2,入院,千人
42.7,22,推計患者数の年次推移,16,平成17年,2,病　　　　　院,3,入院（新入院）,千人
1348.9,22,推計患者数の年次推移,16,平成17年,2,病　　　　　院,4,入院（繰越入院）,千人
1866.4,22,推計患者数の年次推移,16,平成17年,2,病　　　　　院,5,外来,千人
260.5,22,推計患者数の年次推移,16,平成17年,2,病　　　　　院,6,外来（初診）,千人
1605.9,22,推計患者数の年次推移,16,平成17年,2,病　　　　　院,7,外来（再来）,千人
5.4,22,推計患者数の年次推移,16,平成17年,2,病　　　　　院,8,外来（往診（再掲））,千人
4020,22,推計患者数の年次推移,16,平成17年,3,一般診療所,1,総数,千人
71.2,22,推計患者数の年次推移,16,平成17年,3,一般診療所,2,入院,千人
4.3,22,推計患者数の年次推移,16,平成17年,3,一般診療所,3,入院（新入院）,千人
66.8,22,推計患者数の年次推移,16,平成17年,3,一般診療所,4,入院（繰越入院）,千人
3948.9,22,推計患者数の年次推移,16,平成17年,3,一般診療所,5,外来,千人
738.4,22,推計患者数の年次推移,16,平成17年,3,一般診療所,6,外来（初診）,千人
3210.4,22,推計患者数の年次推移,16,平成17年,3,一般診療所,7,外来（再来）,千人
19.1,22,推計患者数の年次推移,16,平成17年,3,一般診療所,8,外来（往診（再掲））,千人
1277.2,22,推計患者数の年次推移,16,平成17年,4,歯科診療所,1,総数,千人
…,22,推計患者数の年次推移,16,平成17年,4,歯科診療所,2,入院,千人
…,22,推計患者数の年次推移,16,平成17年,4,歯科診療所,3,入院（新入院）,千人
…,22,推計患者数の年次推移,16,平成17年,4,歯科診療所,4,入院（繰越入院）,千人
1277.2,22,推計患者数の年次推移,16,平成17年,4,歯科診療所,5,外来,千人
207.8,22,推計患者数の年次推移,16,平成17年,4,歯科診療所,6,外来（初診）,千人
1069.4,22,推計患者数の年次推移,16,平成17年,4,歯科診療所,7,外来（再来）,千人
･,22,推計患者数の年次推移,16,平成17年,4,歯科診療所,8,外来（往診（再掲））,千人
8257.3,22,推計患者数の年次推移,17,平成20年,1,全　　施　　設,1,総数,千人
1392.4,22,推計患者数の年次推移,17,平成20年,1,全　　施　　設,2,入院,千人
48.6,22,推計患者数の年次推移,17,平成20年,1,全　　施　　設,3,入院（新入院）,千人
1343.8,22,推計患者数の年次推移,17,平成20年,1,全　　施　　設,4,入院（繰越入院）,千人
6865,22,推計患者数の年次推移,17,平成20年,1,全　　施　　設,5,外来,千人
1224.2,22,推計患者数の年次推移,17,平成20年,1,全　　施　　設,6,外来（初診）,千人
5640.8,22,推計患者数の年次推移,17,平成20年,1,全　　施　　設,7,外来（再来）,千人
28.8,22,推計患者数の年次推移,17,平成20年,1,全　　施　　設,8,外来（往診（再掲））,千人
3060.1,22,推計患者数の年次推移,17,平成20年,2,病　　　　　院,1,総数,千人
1332.6,22,推計患者数の年次推移,17,平成20年,2,病　　　　　院,2,入院,千人
45.3,22,推計患者数の年次推移,17,平成20年,2,病　　　　　院,3,入院（新入院）,千人
1287.3,22,推計患者数の年次推移,17,平成20年,2,病　　　　　院,4,入院（繰越入院）,千人
1727.5,22,推計患者数の年次推移,17,平成20年,2,病　　　　　院,5,外来,千人
255.6,22,推計患者数の年次推移,17,平成20年,2,病　　　　　院,6,外来（初診）,千人
1471.9,22,推計患者数の年次推移,17,平成20年,2,病　　　　　院,7,外来（再来）,千人
4.1,22,推計患者数の年次推移,17,平成20年,2,病　　　　　院,8,外来（往診（再掲））,千人
3887.8,22,推計患者数の年次推移,17,平成20年,3,一般診療所,1,総数,千人
59.8,22,推計患者数の年次推移,17,平成20年,3,一般診療所,2,入院,千人
3.2,22,推計患者数の年次推移,17,平成20年,3,一般診療所,3,入院（新入院）,千人
56.5,22,推計患者数の年次推移,17,平成20年,3,一般診療所,4,入院（繰越入院）,千人
3828,22,推計患者数の年次推移,17,平成20年,3,一般診療所,5,外来,千人
750,22,推計患者数の年次推移,17,平成20年,3,一般診療所,6,外来（初診）,千人
3078,22,推計患者数の年次推移,17,平成20年,3,一般診療所,7,外来（再来）,千人
24.7,22,推計患者数の年次推移,17,平成20年,3,一般診療所,8,外来（往診（再掲））,千人
1309.4,22,推計患者数の年次推移,17,平成20年,4,歯科診療所,1,総数,千人
…,22,推計患者数の年次推移,17,平成20年,4,歯科診療所,2,入院,千人
…,22,推計患者数の年次推移,17,平成20年,4,歯科診療所,3,入院（新入院）,千人
…,22,推計患者数の年次推移,17,平成20年,4,歯科診療所,4,入院（繰越入院）,千人
1309.4,22,推計患者数の年次推移,17,平成20年,4,歯科診療所,5,外来,千人
218.6,22,推計患者数の年次推移,17,平成20年,4,歯科診療所,6,外来（初診）,千人
1090.9,22,推計患者数の年次推移,17,平成20年,4,歯科診療所,7,外来（再来）,千人
･,22,推計患者数の年次推移,17,平成20年,4,歯科診療所,8,外来（往診（再掲））,千人
